2026-04-01 14:51:08.466 [info] 2026-03-14 17:46:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/truckers.py for TextDocument: file:///home/perrymckay1/truckers.py, InsertPosition: Ln:0, Col:0
2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/messaging.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:00: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:01: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:01: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:13:01: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_load.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-26 22:14:38: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2hfp.py for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/1ec76d2b/2Icu.py, InsertPosition: Ln:1896, Col:0

2026-03-26 23:44:08: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-26 23:44:09: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-26 23:44:51: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:150, Col:67

2026-03-26 23:51:47: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 23:51:47: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 23:51:47: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-26 23:51:47: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-27 00:00:02: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-27 00:00:03: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-27 00:32:20: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/test_auth.py, InsertPosition: Ln:29, Col:82

2026-03-27 01:02:12: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/test_auth.py for TextDocument: file:///home/perrymckay1/test_shipments.py, InsertPosition: Ln:77, Col:42

2026-03-27 01:02:12: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/test_auth.py for TextDocument: file:///home/perrymckay1/test_shipments.py, InsertPosition: Ln:77, Col:42

2026-03-27 01:25:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/test_tracking.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:25:54: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/test_tracking.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/main.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/main.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/shipments.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:43:14: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/tracking.py for TextDocument: file:///home/perrymckay1/tracking.py, InsertPosition: Ln:0, Col:0

2026-03-27 01:51:37: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-27 01:51:37: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-27 01:51:37: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/submit_pod.html for TextDocument: file:///home/perrymckay1/submit_pod.html, InsertPosition: Ln:0, Col:0

2026-03-27 02:03:59: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/shipments.py for TextDocument: file:///home/perrymckay1/test_tracking.py, InsertPosition: Ln:535, Col:67

2026-03-27 02:41:41: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/_macros.html for TextDocument: file:///home/perrymckay1/_macros.html, InsertPosition: Ln:0, Col:0

2026-03-27 02:41:41: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/_macros.html for TextDocument: file:///home/perrymckay1/_macros.html, InsertPosition: Ln:0, Col:0

2026-03-27 02:41:41: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/_macros.html for TextDocument: file:///home/perrymckay1/_macros.html, InsertPosition: Ln:0, Col:0

2026-03-27 02:41:41: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/_macros.html for TextDocument: file:///home/perrymckay1/_macros.html, InsertPosition: Ln:0, Col:0

2026-03-27 02:47:46: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/auth.py for TextDocument: file:///home/perrymckay1/auth.py, InsertPosition: Ln:0, Col:0

2026-03-27 02:47:46: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/auth.py for TextDocument: file:///home/perrymckay1/auth.py, InsertPosition: Ln:0, Col:0

2026-03-27 02:47:46: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/auth.py for TextDocument: file:///home/perrymckay1/auth.py, InsertPosition: Ln:0, Col:0

2026-03-27 02:55:49: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:157, Col:19

2026-03-27 03:58:05: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:447, Col:0

2026-03-27 11:10:33: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/28c6fd5d/xDlE.js for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/28c6fd5d/mtxg.js, InsertPosition: Ln:0, Col:0

2026-03-27 11:10:33: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/28c6fd5d/xDlE.js for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/28c6fd5d/mtxg.js, InsertPosition: Ln:0, Col:0

2026-03-27 11:10:33: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/28c6fd5d/xDlE.js for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/28c6fd5d/mtxg.js, InsertPosition: Ln:0, Col:0

2026-03-27 11:11:26: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/.codeoss/data/User/History/28c6fd5d/xDlE.js for TextDocument: file:///home/perrymckay1/.codeoss/data/User/History/28c6fd5d/mtxg.js, InsertPosition: Ln:336, Col:88

2026-03-27 11:12:59: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-27 11:17:12: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/forms.js for TextDocument: file:///home/perrymckay1/forms.js, InsertPosition: Ln:0, Col:0

2026-03-27 11:46:46: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/forms.js for TextDocument: file:///home/perrymckay1/forms.js, InsertPosition: Ln:0, Col:0

2026-03-30 10:57:12: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/driverTracking.js for TextDocument: file:///home/perrymckay1/driverTracking.js, InsertPosition: Ln:0, Col:0

2026-03-30 10:57:12: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/invoices.js for TextDocument: file:///home/perrymckay1/invoices.js, InsertPosition: Ln:0, Col:0

2026-03-30 10:57:13: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/login.js for TextDocument: file:///home/perrymckay1/login.js, InsertPosition: Ln:0, Col:0

2026-03-30 10:57:13: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/login.js for TextDocument: file:///home/perrymckay1/login.js, InsertPosition: Ln:0, Col:0

2026-03-30 11:08:46: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/server.js for TextDocument: file:///home/perrymckay1/server.js, InsertPosition: Ln:0, Col:0
